chr1	6241329	6269449	28121	RPL22	-
chr1	6281253	6296032	14780	ICMT	-
chr1	6324329	6454451	130123	ACOT7	-
chr1	6581407	6614595	33189	NOL9	-
chr1	6640061	6649340	9280	ZBTB48	+
chr1	6650784	6674667	23884	KLHL21	-
chr1	6673745	6684093	10349	PHF13	+
chr1	6684926	6695646	10721	THAP3	+
chr1	6694228	6761984	67757	DNAJC11	-
chr1	6845384	7829766	984383	CAMTA1	+
chr1	7831329	7841492	10164	VAMP3	+
chr1	8014351	8045565	31215	PARK7	+
chr1	8412457	8877702	465246	RERE	-
chr1	8921061	8939308	18248	ENO1	-
chr1	9599541	9645237	45697	SLC25A33	+
chr1	9648932	9674935	26004	TMEM201	+
chr1	9711790	9789172	77383	PIK3CD	+
chr1	9732484	9747613	15130	RP11-558F24.4	-
chr1	9789084	9884584	95501	CLSTN1	-
chr1	9908334	9970394	62061	CTNNBIP1	-
chr1	9982173	10003465	21293	LZIC	-
chr1	10092890	10241297	148408	UBE4B	+
chr1	10270863	10441661	170799	KIF1B	+
chr1	10458649	10480201	21553	PGD	+
chr1	10490159	10512210	22052	APITD1	+
chr1	10516579	10532583	16005	DFFA	-
chr1	10518612	10519395	784	RP5-1113E3.3	+
chr1	10532345	10690815	158471	PEX14	+
chr1	11072414	11085796	13383	TARDBP	+
chr1	11114641	11120081	5441	SRM	-
chr1	11126675	11159938	33264	EXOSC10	-
chr1	11159732	11162157	2426	RP4-635E18.6	+
chr1	11166592	11322564	155973	MTOR	-
chr1	11333263	11356106	22844	UBIAD1	+
chr1	11714432	11723384	8953	FBXO44	+
chr1	11724181	11734411	10231	FBXO6	+
chr1	11734537	11751707	17171	MAD2L2	-
chr1	11796141	11814859	18719	AGTRAP	+
chr1	11845780	11866977	21198	MTHFR	-
chr1	11979648	11986485	6838	KIAA2013	-
chr1	11994262	12035595	41334	PLOD1	+
chr1	12040238	12073571	33334	MFN2	+
chr1	12079523	12092102	12580	MIIP	+
chr1	12123434	12204264	80831	TNFRSF8	+
chr1	12227060	12269285	42226	TNFRSF1B	+
chr1	12290124	12572099	281976	VPS13D	+
chr1	12627939	12677737	49799	DHRS3	-
chr1	15736391	15756839	20449	EFHD2	+
chr1	15817327	15853029	35703	CASP9	-
chr1	16010827	16061264	50438	PLEKHM2	+
chr1	16133679	16134194	516	RP11-169K16.7	-
chr1	16154724	16155167	444	RP11-169K16.8	+
chr1	16160560	16174642	14083	RP11-169K16.9	-
chr1	16174359	16266955	92597	SPEN	+
chr1	16268364	16302627	34264	ZBTB17	-
chr1	16524349	16539104	14756	ARHGEF19	-
chr1	16558195	16563657	5463	RSG1	-
chr1	16573334	16678949	105616	FBXO42	-
chr1	16679070	16724640	45571	SZRD1	+
chr1	16767167	16786573	19407	NECAP2	+
chr1	16888814	16940057	51244	NBPF1	-
chr1	16944751	16971178	26428	CROCCP2	-
chr1	17012116	17012550	435	EIF1AXP1	-
chr1	17312453	17338423	25971	ATP13A2	-
chr1	17345217	17380665	35449	SDHB	-
chr1	17733256	17766220	32965	RCC2	-
chr1	19197926	19229275	31350	ALDH4A1	-
chr1	19401000	19536770	135771	UBR4	-
chr1	19542158	19578046	35889	EMC1	-
chr1	19578033	19586622	8590	MRTO4	+
chr1	19630459	19638640	8182	AKR7A2	-
chr1	19638820	19655794	16975	PQLC2	+
chr1	19665267	19812066	146800	CAPZB	-
chr1	19923477	19956314	32838	MINOS1	+
chr1	19967048	19984945	17898	NBL1	+
chr1	20209006	20239438	30433	OTUD3	+
chr1	20510735	20512979	2245	RP3-340N1.5	-
chr1	20512578	20522541	9964	UBXN10	+
chr1	20825943	20834654	8712	MUL1	-
chr1	20959948	20978004	18057	PINK1	+
chr1	20978270	20988000	9731	DDOST	-
chr1	21069154	21113816	44663	HP1BP3	-
chr1	21132963	21503377	370415	EIF4G3	-
chr1	21543740	21671997	128258	ECE1	-
chr1	21922708	21995801	73094	RAP1GAP	-
chr1	22004791	22110099	105309	USP48	-
chr1	22138758	22151714	12957	LDLRAD2	+
chr1	22148738	22263790	115053	HSPG2	-
chr1	22379120	22419437	40318	CDC42	+
chr1	22778344	22857650	79307	ZBTB40	+
chr1	23345941	23410182	64242	KDM1A	+
chr1	23410516	23504301	93786	LUZP1	-
chr1	23630264	23670829	40566	HNRNPR	-
chr1	23755056	23811061	56006	ASAP3	-
chr1	23884409	23886285	1877	ID3	-
chr1	24018269	24022915	4647	RPL11	+
chr1	24069645	24088549	18905	TCEB3	+
chr1	24086872	24104777	17906	RP5-886K2.3	-
chr1	24104895	24114722	9828	PITHD1	+
chr1	24117460	24122029	4570	LYPLA2	+
chr1	24122089	24127271	5183	GALE	-
chr1	24128375	24165110	36736	HMGCL	-
chr1	24285599	24289952	4354	PNRC2	+
chr1	24742284	24799466	57183	NIPAL3	+
chr1	24958207	24999758	41552	SRRM1	+
chr1	25071848	25170815	98968	CLIC4	+
chr1	25549170	25558993	9824	SYF2	-
chr1	25664408	25688852	24445	TMEM50A	+
chr1	25688740	25756683	67944	RHCE	-
chr1	25757388	25826700	69313	TMEM57	+
chr1	25870071	25895377	25307	LDLRAP1	+
chr1	26126667	26144713	18047	SEPN1	+
chr1	26145131	26159432	14302	MTFR1L	+
chr1	26158414	26185903	27490	AUNIP	-
chr1	26210672	26233482	22811	STMN1	-
chr1	26496362	26498551	2190	ZNF593	+
chr1	26496438	26498312	1875	RP11-96L14.7	-
chr1	26560691	26605299	44609	CEP85	+
chr1	26605667	26608007	2341	SH3BGRL3	+
chr1	26607819	26644854	37036	UBXN11	-
chr1	26644448	26647014	2567	CD52	+
chr1	26648350	26680621	32272	AIM1L	-
chr1	26758773	26797785	39013	DHDDS	+
chr1	26798941	26802463	3523	HMGN2	+
chr1	26856252	26901521	45270	RPS6KA1	+
chr1	27022524	27108595	86072	ARID1A	+
chr1	27153201	27184093	30893	ZDHHC18	+
chr1	27189633	27190947	1315	SFN	+
chr1	27202624	27216788	14165	GPN2	-
chr1	27216979	27226957	9979	GPATCH3	-
chr1	27226729	27273353	46625	NUDC	+
chr1	27425306	27493472	68167	SLC9A1	-
chr1	27561007	27635110	74104	WDTC1	+
chr1	27648651	27662891	14241	TMEM222	+
chr1	27681675	27693383	11709	MAP3K6	-
chr1	27730730	27816669	85940	WASF2	-
chr1	27860546	27930942	70397	AHDC1	-
chr1	27975930	27976121	192	RP1-159A19.3	+
chr1	27992572	27998729	6158	IFI6	-
chr1	28052490	28089633	37144	FAM76A	+
chr1	28099694	28150963	51270	STX12	+
chr1	28157289	28178187	20899	PPP1R8	+
chr1	28199055	28213196	14142	THEMIS2	+
chr1	28218035	28241257	23223	RPA2	-
chr1	28296855	28415207	118353	EYA3	-
chr1	28525967	28559536	33570	DNAJC8	-
chr1	28562620	28573417	10798	ATPIF1	+
chr1	28586038	28609002	22965	SESN2	+
chr1	28655513	28662476	6964	MED18	+
chr1	28696114	28826881	130768	PHACTR4	+
chr1	28832455	28865812	33358	RCC1	+
chr1	28832492	28837404	4913	SNHG3	+
chr1	28879597	28905051	25455	TRNAU1AP	+
chr1	28905050	28909495	4446	SNHG12	-
chr1	28915835	28969597	53763	TAF12	-
chr1	28995244	29045865	50622	GMEB1	+
chr1	29063133	29096287	33155	YTHDF2	+
chr1	29213603	29446553	232951	EPB41	+
chr1	29474255	29508499	34245	SRSF4	-
chr1	29519385	29557454	38070	MECR	-
chr1	31191351	31199674	8324	MATN1-AS1	+
chr1	31205316	31230667	25352	LAPTM5	-
chr1	31342314	31381608	39295	SDC3	-
chr1	31404353	31538838	134486	PUM1	-
chr1	31769842	31837783	67942	ZCCHC17	+
chr1	32095463	32110497	15035	PEF1	-
chr1	32372022	32410457	38436	PTP4A2	-
chr1	32479430	32526451	47022	KHDRBS1	+
chr1	32537632	32568467	30836	TMEM39B	+
chr1	32573639	32642169	68531	KPNA6	+
chr1	32645287	32663886	18600	TXLNA	+
chr1	32665987	32670988	5002	CCDC28B	+
chr1	32671236	32674288	3053	IQCC	+
chr1	32680073	32687972	7900	TMEM234	-
chr1	32687529	32697205	9677	EIF3I	+
chr1	32757687	32799236	41550	HDAC1	+
chr1	32799433	32801980	2548	MARCKSL1	-
chr1	32830704	32860332	29629	BSDC1	-
chr1	33065773	33116504	50732	ZBTB8OS	-
chr1	33116743	33151812	35070	RBBP4	+
chr1	33145507	33169197	23691	SYNC	-
chr1	33207486	33240571	33086	KIAA1522	+
chr1	33240840	33283754	42915	YARS	-
chr1	33282368	33324476	42109	S100PBP	+
chr1	33360195	33367039	6845	TMEM54	-
chr1	33473585	33546597	73013	AK2	-
chr1	33789224	33896653	107430	PHC2	-
chr1	35178338	35325417	147080	SMIM12	-
chr1	35641979	35658749	16771	SFPQ	-
chr1	35734568	35887659	153092	ZMYM4	+
chr1	35899091	36023551	124461	KIAA0319L	-
chr1	36023074	36032875	9802	NCDN	+
chr1	36067185	36107445	40261	PSMB2	-
chr1	36185819	36235568	49750	CLSPN	-
chr1	36335409	36395211	59803	AGO1	+
chr1	36396319	36538101	141783	AGO3	+
chr1	36554476	36559533	5058	ADPRHL2	+
chr1	36602173	36615098	12926	TRAPPC3	-
chr1	36621180	36646450	25271	MAP7D1	+
chr1	36690017	36770958	80942	THRAP3	+
chr1	36771988	36790484	18497	SH3D21	+
chr1	36787632	36789755	2124	EVA1B	-
chr1	36805225	36851497	46273	STK40	-
chr1	36856839	36863493	6655	LSM10	-
chr1	36921319	36930038	8720	MRPS15	-
chr1	37958176	37980375	22200	MEAF6	-
chr1	38000050	38019903	19854	SNIP1	-
chr1	38032417	38061536	29120	GNL2	-
chr1	38147242	38157914	10673	C1orf109	-
chr1	38158090	38175391	17302	CDCA8	+
chr1	38268616	38273857	5242	YRDC	-
chr1	38272651	38275126	2476	C1orf122	+
chr1	38275239	38325292	50054	MTF1	-
chr1	38326369	38412729	86361	INPP5B	-
chr1	38422647	38456593	33947	SF3A3	-
chr1	38462442	38471278	8837	FHL3	-
chr1	38474930	38490496	15567	UTP11L	+
chr1	39303870	39325495	21626	RRAGC	-
chr1	39328636	39347289	18654	MYCBP	-
chr1	39456895	39471731	14837	AKIRIN1	+
chr1	39491990	39500308	8319	NDUFS5	+
chr1	39546988	39952849	405862	MACF1	+
chr1	40026488	40042462	15975	PABPC4	-
chr1	40157854	40229586	71733	PPIE	+
chr1	40306723	40349183	42461	TRIT1	-
chr1	40505905	40538321	32417	CAP1	+
chr1	40538379	40563375	24997	PPT1	-
chr1	40810522	40888998	78477	SMAP2	+
chr1	41157320	41237275	79956	NFYC	+
chr1	41249684	41306124	56441	KCNQ4	+
chr1	41445007	41478235	33229	CTPS1	+
chr1	41492872	41707826	214955	SCMH1	-
chr1	42921788	42939056	17269	PPCS	+
chr1	43124096	43142429	18334	PPIH	+
chr1	43148098	43168020	19923	YBX1	+
chr1	43212006	43232755	20750	LEPRE1	-
chr1	43232940	43263968	31029	C1orf50	+
chr1	43272723	43282954	10232	CCDC23	-
chr1	43312280	43318148	5869	ZNF691	+
chr1	43391052	43424530	33479	SLC2A1	-
chr1	43629846	43736607	106762	EBNA1BP2	-
chr1	43824626	43828874	4249	CDC20	+
chr1	43829068	43833696	4629	ELOVL1	-
chr1	43849588	43855479	5892	MED8	-
chr1	44412611	44433694	21084	IPO13	+
chr1	44435672	44439041	3370	DPH2	+
chr1	44440159	44443967	3809	ATP6V0B	+
chr1	44444615	44456840	12226	B4GALT2	+
chr1	44457031	44462200	5170	CCDC24	+
chr1	44457172	44497139	39968	SLC6A9	-
chr1	44679127	44686353	7227	DMAP1	+
chr1	44686742	44820932	134191	ERI3	-
chr1	44870866	45117396	246531	RNF220	+
chr1	45205490	45233439	27950	KIF2C	+
chr1	45224709	45241482	16774	RP11-269F19.2	-
chr1	45240923	45244451	3529	RPS8	+
chr1	45265897	45271662	5766	PLK3	+
chr1	45316450	45452282	135833	EIF2B3	-
chr1	45468212	45477001	8790	HECTD3	-
chr1	45477819	45481247	3429	UROD	+
chr1	45794835	45806142	11308	MUTYH	-
chr1	45805342	45809647	4306	TOE1	+
chr1	45959538	45965751	6214	CCDC163P	-
chr1	45965725	45976739	11015	MMACHC	+
chr1	45976708	45988719	12012	PRDX1	-
chr1	46016215	46035721	19507	AKR1A1	+
chr1	46049518	46084566	35049	NASP	+
chr1	46092976	46153785	60810	GPBP1L1	-
chr1	46152886	46160115	7230	TMEM69	+
chr1	46252659	46501796	249138	MAST2	+
chr1	46654354	46685977	31624	POMGNT1	-
chr1	46713360	46744145	30786	RAD54L	+
chr1	46726868	46769280	42413	LRRC41	-
chr1	46769303	46782448	13146	UQCRH	+
chr1	46805849	46830824	24976	NSUN4	+
chr1	47023090	47082515	59426	MKNK1	-
chr1	47098409	47139539	41131	ATPAF1	-
chr1	47124366	47184824	60459	EFCAB14	-
chr1	47681962	47697892	15931	TAL1	-
chr1	47715811	47779819	64009	STIL	-
chr1	47799469	47844511	45043	CMPK1	+
chr1	47901689	47906363	4675	FOXD2	+
chr1	50905150	51425935	520786	FAF1	-
chr1	51426417	51440305	13889	CDKN2C	+
chr1	51983981	52027301	43321	RP11-191G24.1	+
chr1	52042851	52254889	212039	OSBPL9	+
chr1	52254863	52344477	89615	NRD1	-
chr1	52485803	52521843	36041	TXNDC12	-
chr1	52497775	52499488	1714	KTI12	-
chr1	52521797	52556388	34592	BTF3L4	+
chr1	52811395	52831865	20471	CC2D1B	-
chr1	52838501	52870131	31631	ORC1	-
chr1	52870236	52886511	16276	PRPF38A	+
chr1	52873954	53019159	145206	ZCCHC11	-
chr1	53152508	53164038	11531	SELRC1	-
chr1	53237866	53238320	455	RP11-159C21.4	-
chr1	53308183	53360670	52488	ZYG11A	+
chr1	53392901	53517375	124475	SCP2	+
chr1	53662101	53679869	17769	CPT2	+
chr1	53679771	53686289	6519	C1orf123	-
chr1	53692564	53704282	11719	MAGOH	-
chr1	54231133	54304533	73401	NDC1	-
chr1	54382247	54411602	29356	HSPB11	-
chr1	54411750	54433841	22092	LRRC42	+
chr1	54497347	54519177	21831	TMEM59	-
chr1	54649714	54691137	41424	MRPL37	+
chr1	54691105	54879152	188048	SSBP3	-
chr1	55222571	55230187	7617	PARS2	-
chr1	55315306	55352891	37586	DHCR24	-
chr1	55505221	55530525	25305	PCSK9	+
chr1	55532032	55680786	148755	USP24	-
chr1	57085082	57085222	141	RP11-377K22.2	-
chr1	59246465	59249785	3321	JUN	-
chr1	61330931	61928465	597535	NFIA	+
chr1	62901968	62917475	15508	USP1	+
chr1	63786555	63790112	3558	RP4-792G4.2	-
chr1	63906441	64059392	152952	ITGB3BP	-
chr1	65298912	65432187	133276	JAK1	-
chr1	65886270	65901690	15421	LEPROT	+
chr1	67873493	67896098	22606	SERBP1	-
chr1	68150744	68154021	3278	GADD45A	+
chr1	70034081	70617628	583548	LRRC7	+
chr1	70671365	70718735	47371	SRSF11	+
chr1	70820488	70851022	30535	HHLA3	+
chr1	71528974	71546980	18007	ZRANB2	-
chr1	75198836	75232362	33527	TYW3	+
chr1	76190036	76253260	63225	ACADM	+
chr1	76251879	76260764	8886	RABGGTB	+
chr1	77594768	77595384	617	RP4-706A16.3	+
chr1	78028101	78149104	121004	ZZZ3	-
chr1	78161672	78225537	63866	USP33	-
chr1	78409740	78444794	35055	FUBP1	-
chr1	84542014	84543614	1601	RP11-486G15.2	-
chr1	84944942	84963473	18532	RPF1	+
chr1	84964008	84972248	8241	GNG5	-
chr1	85015289	85040163	24875	CTBS	-
chr1	85109390	85156486	47097	SSX2IP	-
chr1	85715639	85725355	9717	C1orf52	-
chr1	85731931	85742773	10843	BCL10	-
chr1	86115106	86174116	59011	ZNHIT6	-
chr1	87170259	87213867	43609	SH3GLB1	+
chr1	87328132	87380107	51976	SEP15	-
chr1	87794151	87814606	20456	LMO4	+
chr1	89318615	89357627	39013	GTF2B	-
chr1	89445139	89458643	13505	RBMXL1	-
chr1	89569968	89570450	483	PTGES3P1	-
chr1	90460671	90501090	40420	ZNF326	+
chr1	91248543	91317207	68665	RP4-665J23.1	-
chr1	91380859	91487829	106971	ZNF644	-
chr1	92764522	92867613	103092	RPAP2	+
chr1	93297582	93307481	9900	RPL5	+
chr1	93544792	93604638	59847	MTF2	+
chr1	93615299	93646285	30987	TMED5	-
chr1	93645476	93744287	98812	CCDC18	+
chr1	93811445	93835055	23611	DR1	+
chr1	94333373	94345474	12102	DNTTIP2	-
chr1	94350761	94374966	24206	GCLM	-
chr1	97144430	97145176	747	RP11-122C9.1	-
chr1	100315640	100389579	73940	AGL	+
chr1	100652475	100715390	62916	DBT	-
chr1	100731763	100758325	26563	RTCA	+
chr1	101361632	101447309	85678	SLC30A7	+
chr1	101455179	101491644	36466	DPH5	-
chr1	102251892	102254059	2168	RP11-556K13.1	-
chr1	108047825	108048070	246	RP11-270C12.3	+
chr1	109234945	109244425	9481	PRPF38B	+
chr1	109289296	109352148	62853	STXBP3	+
chr1	109417972	109477167	59196	GPSM2	+
chr1	109472130	109506111	33982	CLCC1	-
chr1	109534878	109535489	612	RP11-20O24.4	+
chr1	109605108	109618624	13517	TAF13	-
chr1	109632425	109639556	7132	TMEM167B	+
chr1	109756540	109780791	24252	SARS	+
chr1	109822178	109825808	3631	PSRC1	-
chr1	109852192	109940573	88382	SORT1	-
chr1	109941653	109969062	27410	PSMA5	-
chr1	110026101	110035426	9326	ATXN7L2	+
chr1	110091233	110136975	45743	GNAI3	+
chr1	110158726	110174673	15948	AMPD2	+
chr1	110198703	110208118	9416	GSTM4	+
chr1	110527308	110566357	39050	AHCYL1	+
chr1	110600962	110605177	4216	RP4-773N10.4	+
chr1	110943871	110950564	6694	LAMTOR5	-
chr1	111415775	111442550	26776	CD53	+
chr1	111489807	111506701	16895	LRIF1	-
chr1	111659955	111682838	22884	DRAM2	-
chr1	111682249	111727724	45476	CEPT1	+
chr1	111727037	111727683	647	RP5-1180E21.5	-
chr1	111982512	111991998	9487	WDR77	-
chr1	111991486	112005395	13910	ATP5F1	+
chr1	112084840	112259313	174474	RAP1A	+
chr1	112297867	112310638	12772	DDX20	+
chr1	113066140	113163447	97308	ST7L	-
chr1	113161795	113214241	52447	CAPZA1	+
chr1	113215763	113243368	27606	MOV10	+
chr1	113243728	113250056	6329	RHOC	-
chr1	113454469	113499635	45167	SLC16A1	-
chr1	114304454	114355098	50645	RSBN1	-
chr1	114437370	114447823	10454	AP4B1	-
chr1	114447763	114456708	8946	DCLRE1B	+
chr1	114471814	114520426	48613	HIPK1	+
chr1	114935399	115053781	118383	TRIM33	-
chr1	115110178	115124260	14083	BCAS2	-
chr1	115247090	115259515	12426	NRAS	-
chr1	115259534	115301297	41764	CSDE1	-
chr1	115312100	115323306	11207	SIKE1	-
chr1	116184574	116240845	56272	VANGL1	+
chr1	116915290	116952883	37594	ATP1A1	+
chr1	117057157	117113661	56505	CD58	-
chr1	117117031	117210375	93345	IGSF3	-
chr1	117452679	117532980	80302	PTGFRN	+
chr1	117602925	117650075	47151	TTF2	+
chr1	117910071	118071494	161424	MAN1A2	+
chr1	118472343	118509165	36823	WDR3	+
chr1	119573839	119683294	109456	WARS2	-
chr1	120162045	120190396	28352	ZNF697	-
chr1	120202421	120286838	84418	PHGDH	+
chr1	121133256	121134581	1326	RP11-343N15.5	+
chr1	142803224	142816004	12781	RP11-423O2.5	-
chr1	143119061	143233417	114357	RP11-782C8.1	+
chr1	144836157	145076186	240030	PDE4DIP	-
chr1	145096220	145116922	20703	SEC22B	+
chr1	145209119	145291972	82854	NOTCH2NL	+
chr1	145438469	145442635	4167	TXNIP	+
chr1	145456236	145470388	14153	POLR3GL	-
chr1	145477085	145501669	24585	LIX1L	+
chr1	145507598	145513536	5939	RBM8A	+
chr1	145575233	145586546	11314	PIAS3	+
chr1	145586115	145589439	3325	NUDT17	-
chr1	145592605	145611025	18421	POLR3C	-
chr1	145611036	145696218	85183	RNF115	+
chr1	146714291	146767443	53153	CHD1L	+
chr1	149813505	149814478	974	HIST2H2AA3	-
chr1	149822643	149823191	549	HIST2H2AA4	+
chr1	149895209	149900236	5028	SF3B4	-
chr1	150121373	150136916	15544	PLEKHO1	+
chr1	150190717	150208504	17788	ANP32E	-
chr1	150237804	150241980	4177	APH1A	-
chr1	150266289	150281414	15126	MRPS21	+
chr1	150335567	150449042	113476	RPRD2	+
chr1	150459887	150480078	20192	TARS2	+
chr1	150480538	150486265	5728	ECM1	+
chr1	150521884	150533413	11530	ADAMTSL4	+
chr1	150547032	150552066	5035	MCL1	-
chr1	150573327	150602088	28762	ENSA	-
chr1	150618701	150669630	50930	GOLPH3L	-
chr1	150702672	150738433	35762	CTSS	-
chr1	150898739	150937213	38475	SETDB1	+
chr1	150933059	150947479	14421	CERS2	-
chr1	151020216	151024462	4247	C1orf56	+
chr1	151023447	151042801	19355	CDC42SE1	-
chr1	151030234	151040970	10737	MLLT11	+
chr1	151129140	151142773	13634	SCNM1	+
chr1	151132224	151138424	6201	LYSMD1	-
chr1	151142463	151167797	25335	VPS72	-
chr1	151227179	151239955	12777	PSMD4	+
chr1	151252500	151254405	1906	RP11-126K1.2	-
chr1	151264273	151300191	35919	PI4KB	-
chr1	151313116	151319833	6718	RFX5	-
chr1	151336778	151345209	8432	SELENBP1	-
chr1	151372010	151374420	2411	PSMB4	+
chr1	151732119	151736040	3922	MRPL9	-
chr1	151846060	151882284	36225	THEM4	-
chr1	152004982	152020383	15402	S100A11	-
chr1	153507075	153508720	1646	S100A6	-
chr1	153591263	153606568	15306	S100A13	-
chr1	153600402	153604513	4112	S100A1	+
chr1	153606525	153618782	12258	CHTOP	+
chr1	153631130	153634306	3177	SNAPIN	+
chr1	153634512	153643524	9013	ILF2	-
chr1	153700543	153746555	46013	INTS3	+
chr1	153777201	153895451	118251	GATAD2B	-
chr1	153901977	153919172	17196	DENND4B	-
chr1	153920145	153931101	10957	CRTC2	-
chr1	153931575	153940188	8614	SLC39A1	-
chr1	153940010	153946839	6830	CREB3L4	+
chr1	153946745	153950164	3420	JTB	-
chr1	153954127	153958834	4708	RAB13	-
chr1	153963235	153964626	1392	RPS27	+
chr1	154127784	154167124	39341	TPM3	-
chr1	154179182	154193104	13923	C1orf43	-
chr1	154192655	154243986	51332	UBAP2L	+
chr1	154244987	154248351	3365	HAX1	+
chr1	154298029	154323783	25755	ATP8B2	+
chr1	154521053	154531504	10452	UBE2Q1	-
chr1	154554538	154600475	45938	ADAR	-
chr1	154897210	154909467	12258	PMVK	-
chr1	154929502	154936329	6828	PYGO2	-
chr1	154934774	154946871	12098	SHC1	-
chr1	154947129	154951725	4597	CKS1B	+
chr1	154955814	154965587	9774	FLAD1	+
chr1	154975127	154990998	15872	ZBTB7B	+
chr1	155023042	155035252	12211	ADAM15	+
chr1	155036207	155042029	5823	EFNA4	+
chr1	155036224	155060014	23791	EFNA3	+
chr1	155107820	155111329	3510	SLC50A1	+
chr1	155112367	155113071	705	DPM3	-
chr1	155158300	155162707	4408	MUC1	-
chr1	155216996	155225274	8279	FAM189B	-
chr1	155225770	155232221	6452	SCAMP3	-
chr1	155232659	155248282	15624	CLK2	-
chr1	155247374	155259639	12266	HCN3	+
chr1	155259630	155271225	11596	PKLR	-
chr1	155278539	155290457	11919	FDPS	+
chr1	155286654	155293967	7314	RUSC1-AS1	-
chr1	155290687	155300905	10219	RUSC1	+
chr1	155305059	155532598	227540	ASH1L	-
chr1	155579979	155718153	138175	MSTO1	+
chr1	155629237	155658791	29555	YY1AP1	-
chr1	155657751	155708801	51051	DAP3	+
chr1	155719508	155829191	109684	GON4L	-
chr1	155867599	155881195	13597	RIT1	-
chr1	155916630	155976861	60232	ARHGEF2	-
chr1	155978839	155990750	11912	SSR2	-
chr1	156024543	156028301	3759	LAMTOR2	+
chr1	156041804	156051789	9986	MEX3A	-
chr1	156052364	156109880	57517	LMNA	+
chr1	156182784	156212874	30091	PMF1	+
chr1	156219015	156252620	33606	SMG5	-
chr1	156252726	156262976	10251	TMEM79	+
chr1	156259880	156265463	5584	C1orf85	-
chr1	156278759	156337664	58906	CCT3	-
chr1	156433519	156470620	37102	MEF2D	-
chr1	156495197	156542396	47200	IQGAP3	-
chr1	156561554	156564091	2538	APOA1BP	+
chr1	156564279	156571288	7010	GPATCH4	-
chr1	156607575	156610796	3222	RP11-284F21.9	-
chr1	156611458	156614679	3222	RP11-284F21.10	-
chr1	156638555	156647189	8635	NES	-
chr1	156691683	156698591	6909	ISG20L2	-
chr1	156698234	156706752	8519	RRNAD1	+
chr1	156707095	156711382	4288	MRPL24	-
chr1	156711899	156736717	24819	HDGF	-
chr1	156776035	156786654	10620	SH2D2A	-
chr1	156785432	156851642	66211	NTRK1	+
chr1	156904632	157015162	110531	ARHGEF11	-
chr1	159750722	159752333	1612	DUSP23	+
chr1	159887897	159895522	7626	TAGLN2	-
chr1	160175127	160185166	10040	PEA15	+
chr1	160185505	160254920	69416	DCAF8	-
chr1	160246602	160256138	9537	PEX19	-
chr1	160259063	160313190	54128	COPA	-
chr1	160313062	160328742	15681	NCSTN	+
chr1	160965001	160991138	26138	F11R	-
chr1	161070346	161087901	17556	PFDN2	-
chr1	161087876	161095235	7360	NIT1	+
chr1	161122566	161128646	6081	UFC1	+
chr1	161129240	161135513	6274	USP21	+
chr1	161136200	161147803	11604	PPOX	+
chr1	161141100	161147287	6188	B4GALT3	-
chr1	161166894	161184185	17292	NDUFS2	+
chr1	161195793	161200408	4616	TOMM40L	+
chr1	161274525	161279762	5238	MPZ	-
chr1	161284047	161332984	48938	SDHC	+
chr1	161475220	161493803	18584	FCGR2A	+
